GENEID,N1,N2,N3,R1,R2,R3,R4,R5
11170,6.6775,8.3138,8.6372,3.0304,3.6462,2,2,2
57158,6.1973,9.6692,9.6941,3.0304,2.6159,3.8168,3.7003,4.0146
80070,2,2,2,8.0649,8.3566,2,2,2
4541,13.2944,12.02,11.982,6.9409,6.9459,6.8028,7.1648,6.8803
8358,2,2,2,7.0241,7.1106,7.831,7.7694,7.8173
2202,10.2364,12.0176,11.991,5.6701,5.8393,6.2855,6.1778,5.9591
100132247,6.9165,7.1768,7.1638,12.651,12.5137,12.6887,12.6609,12.6084
100132247,6.9165,7.1768,7.1638,12.651,12.5137,12.6887,12.6609,12.6084
26780,2.2864,2.3708,2,7.5183,7.5888,7.7203,7.9482,7.955
100033434,2,2,2,7.7456,7.8104,7.4899,7.0421,7.4667
23384,7.2352,7.7406,7.8525,2,2,2.5064,2,2
729082,8.7062,7.9737,7.9398,3.6254,3.2212,2.5064,2.536,2
26851,2,2.6656,2.379,7.3255,7.7039,8.3114,7.7753,8.0667
8406,7.9189,9.7182,9.5673,4.1337,4.2412,3.728,2.9259,3.4529
6366,6.9882,8.0459,8.3058,2.6053,3.2212,2,2,2
187,7.5511,8.6742,8.8093,2.6053,3.0462,3.4233,2.536,2.9021
8354,2,2,2,7.2875,7.3741,7.5167,7.7393,7.6147
3164,9.0332,13.3815,13.378,9.4987,9.3071,6.6541,6.2981,6.5467
28938,10.5023,9.0024,8.9666,6.361,6.6263,3.3055,2.9259,4.1619
4684,6.8522,9.1762,9.2114,2.6053,3.0462,2.5064,3.7969,4.0146
3769,2.2864,2.3708,2.6788,8.4302,8.3282,7.4832,7.5651,7.665
8331,2,2,2.6788,7.8273,7.5235,7.6971,7.8219,7.6019
894,9.0761,9.3904,9.3848,4.5089,3.2212,4.0544,3.7003,3.7609
85450,7.9652,9.9427,10.1874,3.3584,3.3772,4.6453,5.0355,4.3581
100506190,7.3169,7.7166,7.6429,2,2,2,2.536,2
171024,11.0127,13.764,13.7342,7.4425,7.4725,7.6735,7.7332,7.8117
1510,8.3501,4.1755,4.1059,5.3019,4.8857,10.1465,10.2081,10.2427
6792,6.3604,5.5662,5.7023,11.3234,11.2688,11.3132,11.3314,11.3739
256302,7.9703,7.9602,7.8449,3.3584,3.0462,2,2.2928,2
2615,8.3266,10.4732,10.4101,4.91,5.3296,4.2583,4.5171,3.5631
2615,8.3266,10.4732,10.4101,4.91,5.3296,4.2583,4.5171,3.5631
6340,6.8847,2,3.4867,7.3625,7.5566,9.3881,9.5525,9.4111
27295,9.0761,12.0028,12.0113,5.9141,5.9676,6.4191,5.7168,5.4295
5801,5.9328,3.9749,2.6788,7.5903,7.4107,10.0953,9.9635,9.864
3127,11.0556,2.3708,2,3.7424,3.518,4.1935,4.6779,4.5307
28908,11.4814,11.087,11.0516,7.6288,7.5484,4.95,5.1126,5.4583
8340,2,2,2,7.3716,7.5319,7.3333,7.4436,7.4738
440104,7.7408,8.0004,7.5718,2.3342,3.0462,2,2.536,2
100033426,2,2,2,8.1146,7.9536,6.8136,7.0713,6.6749
100507217,8.3345,8.0838,8.0087,2.6053,2,3.1772,2.7441,3.4529
677776,2,2,2,6.8394,6.3903,7.8521,7.7634,7.7664
1634,13.0402,15.066,15.0325,9.1286,9.0239,9.1027,9.2108,9.0723
28919,7.5911,9.0024,9.2202,8.0982,8.1771,2.8805,3.2326,3.2036
100859930,7.4018,7.6923,7.6772,2,2,2.5064,2,2.5204
677840,2,2,2,7.2385,7.5401,7.5167,7.4211,7.2615
10231,8.6724,10.4767,10.4063,5.3019,5.4749,3.4233,4.6263,4.6352
6079,2,2.3708,2,7.3441,7.1969,7.7656,7.5444,7.665
9796,6.2974,7.8325,7.8145,2,2,2,2,2
23213,11.0394,10.6478,10.7421,5.5786,5.9676,5.5251,5.1496,5.0299
10071,2,3.7419,2.9269,6.8129,6.7599,8.7494,8.7917,8.7178
117248,6.0134,8.8009,8.6152,3.3584,3.0462,2.5064,2.7441,2
392197,2,2,2,8.2293,8.0379,6.4472,6.5818,6.8481
6554,2,2.3708,2.379,6.0337,6.0626,8.257,8.1582,8.1617
65055,5.0815,8.7547,8.6843,2.6053,2.6159,2.5064,2.536,2.7239
102724428,6.0711,8.8123,8.663,6.8655,4.0687,2.2753,2.536,2.2836
319089,5.2239,3.6096,3.6336,9.9426,9.996,8.8814,9.0412,9.0201
28916,2.2864,8.4015,8.3003,3.2037,3.2212,2,2,2
1469,2.2864,2.3708,2,2.6053,3.3772,7.7877,7.8671,7.8556
1048,9.5834,8.2761,8.1497,11.7466,11.754,5.6268,4.9953,5.0678
316,8.1053,8.8927,9.2347,3.8506,3.8729,3.1772,3.4853,2.9021
12,7.0753,8.1627,8.042,3.3584,2.3406,2.8805,2,2
10186,8.6346,9.8938,9.9327,5.2633,3.9741,4.2583,3.7003,4.1619
10186,8.6346,9.8938,9.9327,5.2633,3.9741,4.2583,3.7003,4.1619
4222,5.8026,7.9938,7.7833,2,2,2,2,2
1129,6.18,8.6824,8.5929,5.8107,6.1732,2,2.536,2
6387,9.6433,11.5375,11.4747,5.3762,5.168,5.9152,6.2132,5.8328
7177,7.2685,8.4603,8.2269,2,2.6159,3.1772,2.536,3.4529
5212,3.0689,8.0713,8.1859,2,2,2.2753,2,2
9532,7.8158,9.7101,9.7087,3.9513,3.2212,4.4919,4.5728,3.5631
590,4.4882,8.4603,8.4366,3.0304,3.3772,2,2,2
439921,9.7234,11.389,11.4796,6.2468,5.4399,5.5512,5.7168,5.4583
94031,6.9981,10.1667,10.0889,4.5089,3.6462,4.7838,3.7003,4.2303
8013,5.9937,11.6167,11.5933,5.9871,6.1944,5.2972,5.2554,5.6199
26585,8.1235,6.7904,6.7937,2,2,2,2,2
100128553,3.6761,2.3708,2,8.4689,8.1877,7.5941,7.6516,7.3175
9423,6.6651,8.1147,7.9113,3.0304,2.3406,2,2,2.5204
64094,9.3275,11.0603,10.9778,5.3019,5.0337,5.5512,5.0745,5.4295
84870,6.2974,8.0523,7.8374,2,2.6159,2.5064,2,2
100616408,7.8818,7.2675,7.0637,2.8335,2,2,2,2
6363,8.4835,7.7641,7.4282,2,3.0462,2.8805,2.9259,2.5204
7136,8.0102,4.3515,4.1059,10.7413,10.5765,5.4714,5.3218,4.8241
10418,10.6858,11.6037,11.5598,6.0565,5.7277,6.3314,5.8578,6.2664
65996,7.6617,7.5187,7.8298,2.3342,2.6159,2.8805,2.2928,2
28923,12.1663,6.447,6.4415,4.1337,3.8729,4.7391,4.6263,4.4754
142827,4.4306,2,2,7.5183,7.3833,7.9826,8.1673,8.1704
100132832,3.3431,3.3019,3.4867,8.6817,8.5078,8.5917,8.7591,8.6507
3134,7.301,3.8631,2.6788,7.9234,7.6437,2,2,2
119032,8.1281,8.0004,7.8221,2.8335,3.0462,2.2753,3.0874,2.5204
379013,2.2864,2.3708,2.6788,7.2285,7.2177,8.0755,7.9055,7.8771
29951,5.0436,8.4982,8.3436,2,3.0462,2,2.536,2.9021
65998,7.1306,8.4164,8.2499,3.3584,3.3772,2,2.536,2.7239
3131,6.18,8.2486,8.6588,3.0304,3.8729,2,2,2.9021
51596,8.1727,8.3402,6.4613,4.2957,2,2,2.536,2.7239
4223,5.8026,7.7949,7.7353,2,2,2,2,2
168455,8.7772,8.4935,8.782,3.8506,4.5343,3.8168,3.9726,2
493812,7.8925,7.2229,7.5066,2,2.6159,2.5064,2,2.5204
6383,9.4719,10.4827,10.4822,4.6353,4.2412,5.602,5.221,5.3082
100129842,9.0994,6.8355,6.8093,11.8079,11.8298,13.0233,13.0456,13.0347
57575,6.7617,7.4908,7.4079,2,2,2,2,2
79901,10.9855,11.9542,11.9023,7.047,6.8291,6.1034,6.1597,6.1119
7273,8.0442,7.2892,7.6167,12.8002,12.7496,12.9118,12.9319,12.9284
8522,8.9689,10.2745,10.2007,4.3703,4.4664,5.0991,4.4593,4.91
55333,9.1868,8.7468,8.7899,3.6254,3.9741,3.4233,3.8874,3.5631
727897,3.772,2,2.379,8.6853,8.4386,7.0878,7.3827,7.0602
595101,5.0436,5.2027,4.6798,10.2274,9.9945,10.1855,10.2598,10.2995
4571,7.8492,7.9119,7.86,2.3342,3.0462,2.5064,2.536,2.9021
677823,2,2,2,7.3625,7.327,7.1659,7.1465,7.1154
780852,2,2,2.6788,7.4425,5.509,8.1154,8.4715,5.3701
677769,2,2.9102,2,7.7315,7.7546,7.191,7.4511,7.2777
8343,2.2864,3.1193,3.1386,8.0872,8.1395,7.9437,7.8892,8.1352
8343,2.2864,3.1193,3.1386,8.0872,8.1395,7.9437,7.8892,8.1352
2312,3.6761,3.6096,2.6788,8.9177,8.8682,8.0978,8.1941,8.2833
126410,5.4436,3.1193,3.7669,7.3807,7.0882,9.6431,9.7644,9.872
9507,6.9882,9.2502,9.4283,3.7424,3.3772,3.1772,4.053,3.4529
8332,2,2,2,7.047,7.4812,7.4279,6.9817,7.0695
8332,2,2,2,7.047,7.4812,7.4279,6.9817,7.0695
4097,7.9397,8.882,8.928,3.6254,3.3772,3.9794,3.3645,2.9021
100996634,2,2.6656,2,8.2243,8.112,6.5018,6.8862,6.5467
400966,2.9094,2,2,7.1459,6.9334,9.129,6.6219,6.1299
91612,9.3176,9.6334,9.8145,4.6946,4.7778,4.4919,4.3362,3.8506
9153,2,2,2,4.217,4.9367,7.6495,7.9429,7.7431
90139,7.7349,9.8227,9.8355,4.7515,4.3202,3.9794,4.2015,3.4529
9723,6.6143,7.2341,7.2799,7.6212,7.7827,2.5064,2,2
6517,5.1545,9.1615,9.0702,3.9513,3.8729,2.2753,3.4853,2.9021
25802,9.5483,12.2356,12.283,5.8373,6.256,6.5799,6.8187,6.8589
677830,2,2,2,7.0808,7.1652,6.9276,7.2945,7.4089
2350,8.4404,9.4448,9.408,4.217,3.6462,4.4919,3.4853,4.0902
9236,7.6428,7.7796,7.7754,2.6053,2.6159,2.5064,2.536,2.5204
25959,9.8261,11.8581,11.8155,6.1861,6.2357,6.1723,6.1956,5.8973
51676,4.9235,7.9466,7.7353,2,2,2,2,2
116842,7.2602,2.3708,2,6.3239,5.7564,8.4323,8.6758,8.4539
10894,8.0585,10.0262,10.0054,4.5089,4.0687,4.5449,4.5171,4.1619
10894,8.0585,10.0262,10.0054,4.5089,4.0687,4.5449,4.5171,4.1619
90865,10.6927,10.5154,10.5918,4.7515,4.7206,6.0677,6.1042,6.2826
358,10.597,12.4397,12.4435,6.7722,7.0423,6.6898,6.772,6.7583
28778,9.2976,9.1346,9.2772,4.6946,5.0337,3.5322,3.5968,4.0902
6480,10.4696,10.4755,10.5275,6.2269,6.0395,5.5768,4.6263,4.8241
8348,2,2,2,7.2583,7.0539,7.2076,7.1188,7.0413
3500,13.4327,13.8495,13.9273,10.0614,9.8404,7.8782,8.2335,8.1877
26776,2,2.3708,2,7.0808,6.5627,7.3557,7.6123,7.4308
146713,3.6761,8.1686,8.3857,2.6053,2,2.5064,2.536,2.5204
3283,2,2,2,2,2,7.0967,7.2354,7.0317
10143,2.5252,8.09,7.7675,2,3.0462,2,2,2
729678,7.3484,7.5279,7.356,2.3342,3.0462,2.2753,2,2
100820829,5.9534,7.573,7.5442,2,2,2,2,2
185,5.3222,8.2091,8.0616,2,3.0462,2,3.2326,2
729092,4.8811,5.7345,5.0892,10.2098,10.1486,10.3701,10.4247,10.4638
26353,8.2866,12.0574,11.9738,6.7444,6.4442,5.8949,6.0066,5.9182
6549,7.094,2.6656,2,7.0696,7.1969,8.484,8.6208,8.6128
3653,7.3328,7.0676,7.4079,3.0304,2,2,2,2
28930,10.0883,9.0605,9.1178,8.0251,7.5235,3.6334,3.9726,4.0146
9240,8.3462,9.7162,9.6941,4.6353,4.986,4.3799,3.2326,4.2956
59353,4.8811,7.9397,7.5718,2,2,2,2,2
5396,8.641,9.9097,9.7853,4.217,4.5343,4.6929,3.9726,4.6848
857,10.142,12.5334,12.5479,6.7584,7.1969,6.642,6.9505,6.7467
692084,2.2864,2,2.379,7.9959,8.112,6.5283,6.6219,6.625
57007,8.0774,11.1033,11.2274,6.4497,6.3342,4.9103,4.9541,4.991
64499,6.7142,7.7563,7.6429,2,2,2.8805,2.536,2.2836
440823,8.4368,7.2341,7.0894,3.6254,2,2.7055,2.9259,2
664618,2.5252,2.3708,2,7.4425,7.8641,7.0967,7.0519,7.3409
65217,2,3.1193,3.1386,8.7035,8.1175,7.1403,7.2005,7.2696
9304,3.9465,3.9749,3.3231,8.3814,8.4118,9.0738,9.0584,9.008
7164,7.1839,9.1762,9.0244,6.6725,6.6872,2.8805,3.4853,2.7239
8342,2.5252,2,2,7.4163,7.8308,6.9474,7.0322,6.8039
102723555,2,2,2,8.0251,7.7546,6.1723,6.4244,6.0936
51621,6.5069,7.5994,7.0243,2,2,2,2,2
727851,5.5284,4.839,5.7352,10.9389,10.9053,9.9846,9.9841,9.9938
727851,5.5284,4.839,5.7352,10.9389,10.9053,9.9846,9.9841,9.9938
90665,2.5252,3.1193,2,2,2.3406,7.2718,7.4804,7.5155
221895,7.8871,9.1526,9.1053,5.0528,4.8327,3.6334,2.2928,4.0146
93621,10.668,10.9931,10.9501,5.5143,5.7277,5.8535,5.9019,6.0936
116039,6.9374,8.1861,8.0288,2.6053,2.6159,2.8805,2.536,2.9021
414189,6.5069,6.9218,6.5929,11.699,11.5996,11.7835,11.8195,11.7566
101929335,4.2426,7.7563,7.8067,2,2,2,2,2
119385,7.2268,6.9077,7.1517,12.4992,12.5426,11.8644,11.8735,11.8593
257194,7.9854,9.5228,9.7066,4.5089,4.2412,3.4233,4.2015,4.3581
157869,7.4605,9.9009,9.9591,3.498,4.8857,4.1935,4.399,4.6848
4193,9.7472,9.9044,9.873,11.5891,11.5569,15.402,15.4033,15.3842
729737,5.1185,5.6015,5.3664,9.6183,9.5437,10.8578,10.7774,10.7777
10272,6.9579,8.6575,8.7899,2.6053,3.0462,3.4233,3.0874,4.1619
259266,7.3792,5.7967,5.7023,11.6647,11.5762,11.0021,10.9203,10.9536
5764,6.575,8.5352,8.3595,3.8506,3.3772,2.8805,2,2.9021
348110,8.3501,8.727,8.4906,3.3584,3.518,3.728,3.4853,3.3336
4283,8.8695,8.3712,8.5193,6.1861,5.8393,2,3.2326,4.0146
10473,9.9245,9.6482,9.485,4.7515,4.986,4.5959,3.9726,5.1406
8170,2.2864,2,2.379,7.9419,7.5319,2,2,2
23208,8.5527,9.4203,9.4182,3.6254,4.3951,4.0544,4.5728,4.0902
2719,6.0711,7.8472,8.002,4.0454,3.518,9.883,9.9091,9.9233
4060,13.4096,14.6091,14.574,9.0456,9.0269,9.4292,9.3664,9.2981
666,7.1396,8.8235,9.0573,3.6254,4.5343,3.9004,2.536,3.2036
619562,2.73,3.3019,2.379,8.0761,7.7402,7.8416,7.7634,7.5291
8329,2.73,2,2,7.0808,6.8426,7.2639,7.3982,7.5426
8329,2.73,2,2,7.0808,6.8426,7.2639,7.3982,7.5426
100505767,3.3431,3.464,3.4867,8.8079,8.8583,7.7544,8.4605,8.1217
401024,5.2902,5.4158,4.4611,11.1282,11.1097,8.6351,8.6662,8.6128
11185,6.3449,8.0838,8.2385,2,3.0462,2.8805,2.536,3.0607
57062,6.8189,8.3558,7.7272,3.9513,2.6159,2,2.9259,2.5204
3043,8.9434,8.4507,8.505,14.2616,14.1359,8.598,8.6339,8.5372
4302,7.9551,2.3708,2,5.889,7.0188,2,2,2
11149,6.2482,8.5397,8.4165,4.217,2,3.4233,3.2326,2.5204
28822,8.7568,8.6193,8.6064,5.6098,4.8857,3.4233,3.0874,2.9021
1936,8.7421,7.6592,9.2433,4.217,2.6159,3.8168,3.4853,4.6352
8139,6.3604,4.7787,5.3664,10.5817,10.5975,10.3188,10.2798,10.333
7643,5.2574,4.6498,4.5377,8.7635,8.69,10.2803,10.2092,10.251
23224,10.3358,9.0317,8.9975,13.978,14.017,14.5933,14.5959,14.5932
92241,9.3196,9.4855,9.3293,5.6098,5.0799,3.8168,4.2015,3.9349
596,8.2826,7.8978,8.1859,3.6254,4.2412,2.7055,2.7441,2.9021
402483,8.6755,8.441,8.3805,13.994,13.9758,13.0271,13.0505,13.0221
55251,8.5323,7.7086,7.8298,2.8335,2.6159,3.1772,3.7003,3.2036
117155,4.7925,3.7419,4.0015,9.1419,9.2299,9.0163,9.0992,9.1113
8352,2,2.6656,2,6.8394,6.7599,7.385,7.2945,7.5017
3479,8.9765,10.2216,10.2513,5.3019,5.3296,4.9888,4.6263,4.4754
8341,3.2125,2.3708,3.3231,7.5903,7.2177,8.15,8.1807,8.1485
8341,3.2125,2.3708,3.3231,7.5903,7.2177,8.15,8.1807,8.1485
8839,6.0134,7.4527,7.5255,2,2,2.7055,2,2
55636,8.1858,7.5551,7.7675,12.4376,12.4072,12.9831,13.0037,12.973
5733,5.3535,7.537,7.6772,2,2,2.5064,2,2
158401,3.4628,2.6656,2,8.0927,8.2746,7.0333,7.2354,6.963
131583,6.5345,8.0331,8.2211,3.0304,3.0462,2,2.9259,2.9021
147463,5.7565,7.8907,7.9256,2,3.3772,2.5064,2,2.5204
23336,9.5999,13.7289,13.7568,8.4082,8.3472,7.8986,7.8892,7.914
693122,2,2,2,6.7859,7.1758,6.9075,6.8528,6.963
8490,12.1682,13.0476,12.9969,7.7938,7.7827,7.8574,7.856,7.8228
8404,12.243,13.8735,13.8358,8.9606,8.8616,8.1796,8.2718,8.2425
338382,5.9737,7.1293,7.5066,2,2,2,2,2
642402,2.73,2,2.6788,8.4604,7.228,6.8974,7.1916,6.625
64388,6.5069,7.2564,6.9838,2,2,2,2,2
4015,8.4368,9.6733,9.7272,4.7515,5.2101,4.2583,3.7003,4.4754
387646,3.0689,2,2.6788,5.8633,5.9428,8.0016,7.9794,8.0853
8360,2,2,2,6.4324,6.3903,7.3105,7.1465,7.1423
8360,2,2,2,6.4324,6.3903,7.3105,7.1465,7.1423
84973,6.7849,7.3213,7.3977,2.6053,2.847,2,2,2
574040,3.0689,3.3019,3.6336,8.048,8.0024,8.3191,8.2926,8.4822
255928,2,2,2,8.12,8.0839,3.8168,3.9726,4.0902
147906,6.3909,8.4361,8.3753,2,3.3772,3.6334,2.9259,3.4529
388,10.2024,12.4345,12.4438,6.3426,6.4962,7.5167,7.5234,7.3866
163589,3.3431,2.6656,2,8.1783,7.8641,6.835,7.2945,7.0695
1178,7.5713,6.4662,6.5192,2,2,2,2,2
401022,7.9031,6.6117,7.1878,2.6053,2.6159,2,2,2.9021
23768,7.9602,9.1703,9.2289,3.6254,4.1575,3.6334,4.053,4.4179
119437,3.3431,3.464,3.6336,7.9357,7.9159,8.5759,8.6694,8.5935
100289561,2.2864,2.3708,2.379,7.6884,7.3833,7.123,7.1094,6.735
3018,2,2,2,6.8129,6.788,7.0789,6.6737,7.0602
619565,2.2864,3.1193,2.379,7.5427,7.7827,7.0333,7.4511,7.4162
342979,6.4208,3.1193,4.1059,7.2681,7.298,9.5522,9.6814,9.7064
25859,3.9465,7.5187,7.6602,2,2,2,2,2
10268,7.5713,8.727,8.538,4.0454,3.6462,2.8805,3.4853,3.3336
57461,6.9882,7.0293,6.778,2,2,2.2753,2,2
56944,8.7973,9.9324,10.1874,5.3762,5.4749,4.6453,4.053,4.91
10742,7.3715,8.7703,8.5929,5.6098,5.638,3.1772,2.9259,2.5204
401233,6.8412,7.2229,7.1638,2,2.6159,2.5064,2,2
5064,5.6844,8.0587,7.7595,2.8335,2.6159,2.5064,2.536,2
25903,8.625,9.2886,9.0605,4.3703,3.518,4.2583,4.053,4.6352
60495,6.0521,9.0414,9.0143,3.0304,2.6159,4.4919,3.7003,4.5307
100133220,2,2,2,7.1878,6.6722,6.5672,7.0809,6.7467
2892,3.2125,4.4321,5.0374,9.0541,9.0618,3.4233,3.2326,3.4529
284119,10.3697,12.1433,12.144,6.1861,6.5949,7.3028,6.9187,7.2858
27445,5.8907,4.4321,4.5377,10.8834,10.8925,7.8782,7.8616,8.0853
345062,2,2,2,7.2484,7.4551,6.5018,6.3308,6.4496
283078,5.7088,7.1768,7.3977,2,2,2,2,2
2219,8.7772,9.1849,9.1395,3.8506,2.6159,5.811,5.5045,5.21
284371,6.8847,7.4527,7.0894,9.8527,9.8703,12.5384,12.5546,12.5751
4638,11.5893,14.3304,14.3307,8.7601,8.8146,8.8814,8.8178,8.9958
6372,8.9357,8.2148,7.9113,4.8591,4.3951,2.5064,4.2015,2.9021
8366,2,2,2,6.361,6.3532,7.24,6.9714,7.0973
8366,2,2,2,6.361,6.3532,7.24,6.9714,7.0973
5645,3.0689,2,2.6788,2,2,6.9862,7.0905,7.3254
5645,3.0689,2,2.6788,2,2,6.9862,7.0905,7.3254
643707,2.5252,3.3019,2.379,7.6884,6.908,7.7767,7.5444,7.665
5996,8.4184,10.3503,10.3356,7.9661,7.8707,4.4919,4.776,4.2956
1755,7.9031,7.5907,7.4679,5.3019,5.1246,2.8805,2,2
126070,9.2062,6.4852,6.68,12.0682,12.0175,12.0107,12.0012,12.0404
10082,8.7122,9.4253,9.5877,3.8506,4.0687,4.7391,5.0745,4.7327
8364,2.2864,2,2,6.3239,6.5131,7.1659,7.3191,7.0695
8364,2.2864,2,2,6.3239,6.5131,7.1659,7.3191,7.0695
377630,2,2,2,7.167,7.327,6.4332,6.5544,6.406
727708,2.2864,2.3708,2,7.4511,7.6513,6.6175,6.6989,6.3609
64091,5.5823,9.1555,9.0735,4.5089,4.4664,3.1772,2.7441,3.9349
51209,5.7329,8.0395,7.9468,4.3703,3.518,2.5064,2,2
2331,9.8469,10.2074,10.3423,5.9389,5.5749,4.7391,5.221,5.4001
643161,2,2,2,5.0528,4.8857,7.4558,7.0713,7.5493
94025,3.4628,2,2,8.3814,8.3844,4.7391,5.289,4.7791
677797,2.5252,2,2.379,6.9036,6.6872,7.4208,7.2862,7.1064
642559,2.5252,2,2,4.0454,3.0462,7.2874,7.3512,7.4453
196047,8.6346,5.6359,5.4873,2,2,2.5064,2,2.2836
644538,6.2315,7.1533,7.3239,2,2,2.8805,2,2
10631,11.9043,10.9552,10.9378,5.6098,5.0337,8.8658,8.888,9.0583
9672,9.5867,10.8528,10.8006,5.9632,5.9428,5.6268,5.6408,5.2762
7850,6.4929,4.8969,4.6105,3.8506,3.6462,9.1675,9.1976,9.2495
5079,7.9136,6.0728,6.0019,2,2,2,2,2
220323,7.6926,9.3312,9.3131,2.6053,3.8729,5.4156,5.0355,5.0678
2006,9.9491,11.7934,11.7937,5.8373,6.5627,6.8665,6.8187,6.6992
389015,5.2902,2,2.6788,2.6053,4.2412,7.8469,7.8503,7.4453
100288142,5.3222,5.6695,5.9467,10.2161,10.3135,10.4761,10.5795,10.505
1559,2.2864,2,2.379,5.8373,5.5749,7.5815,7.4286,7.4878
8082,8.7973,9.802,9.9238,5.4469,5.0337,4.4919,4.5728,4.4754
127602,5.0047,4.6498,4.7459,9.9563,10.0124,9.1884,9.3426,9.233
147699,5.2239,3.464,3.3231,5.412,5.4399,9.1049,9.1549,9.0104
441094,6.4929,6.963,7.1759,2,2.6159,2,2,2
654322,2,2.6656,2,5.3762,5.638,7.4279,7.599,7.5017
440050,2,2,2.379,6.7995,6.8426,6.8769,7.1281,6.8481
24,2.5252,3.9749,4.9836,3.9513,3.6462,8.2766,8.5289,8.4431
212,2.73,2.6656,3.6336,8.519,8.2293,2.8805,2.9259,3.9349
26775,2.2864,2.9102,2.6788,6.5654,6.5949,7.8203,7.7694,7.7016
677802,2.2864,2,2.379,7.1353,7.0539,6.8243,7.0905,6.8039
3757,5.5823,8.3402,8.2837,3.8506,2.6159,2.8805,3.0874,2.5204
4843,8.377,4.9526,5.3237,6.7444,6.2956,2,2,2
388558,6.8077,6.261,5.9467,10.6562,10.6103,11.3392,11.3116,11.3195
7145,11.1344,13.5737,13.5611,8.1887,8.219,8.237,8.2421,8.2217
2775,6.0521,8.3191,8.6415,2.6053,3.3772,3.0365,3.8874,3.0607
654321,2.2864,2,2,6.7995,6.5789,7.024,7.0122,6.8039
677799,2,2,2,6.6577,6.3151,6.9766,6.8072,6.953
6050,6.874,7.2,7.86,3.0304,2.6159,2,2.9259,2.5204
414224,3.6761,2.6656,3.3231,9.0738,8.9575,6.8872,6.1042,5.7184
28823,6.0711,7.6923,7.5442,2,2.3406,3.3055,2.536,2.2836
645682,2,2,2,6.6725,6.7599,6.736,6.8971,6.6992
4585,4.2426,4.5084,3.7669,9.9133,9.9219,4.9888,5.5878,5.568
83604,10.1465,10.8344,10.786,7.5018,7.3833,5.266,5.88,4.91
8838,2.5252,2.6656,2,7.9172,7.7185,2.8805,2.9259,2.2836
387509,6.6526,7.8763,7.9747,3.0304,3.3772,3.0365,2.9259,2
678655,6.3758,7.363,7.5899,2,2.3406,2,3.0874,2.9021
9945,6.874,8.1449,7.6772,3.3584,3.6462,3.3055,2.536,2
7031,5.8473,4.6498,5.2345,10.0127,10.1046,4.1935,4.776,4.4754
64344,4.4882,7.8176,7.8822,2,2.6159,2,2.9259,2.9021
53353,2.5252,2.6656,3.1386,7.8273,8.1449,2.5064,2.536,2.9021
9086,6.4501,7.363,7.5899,3.0304,2.6159,8.4358,8.6662,8.6413
28831,7.008,6.6459,6.6968,2.3342,2,2,2,2
2625,10.657,7.0802,7.6255,12.6333,12.5349,12.8168,12.8548,12.8342
392196,2,2,2,7.6058,7.3833,5.6268,6.1956,5.8761
9293,2,2,2,7.2184,7.0069,6.1383,6.5953,6.4352
140687,2.5252,2.3708,2,6.9771,6.5789,7.2874,7.0713,7.0695
116123,7.6428,3.1193,3.889,2.6053,3.6462,7.9188,7.7454,8.0046
3491,9.8275,13.4486,13.4303,7.8405,7.9223,8.1542,8.0884,8.1963
3491,9.8275,13.4486,13.4303,7.8405,7.9223,8.1542,8.0884,8.1963
56937,8.8722,9.1042,9.1517,3.6254,4.3951,4.7838,4.4593,4.5839
56937,8.8722,9.1042,9.1517,3.6254,4.3951,4.7838,4.4593,4.5839
7620,7.2012,5.0579,5.5988,10.2299,10.3135,10.7422,10.641,10.6376
5322,4.4306,7.6081,7.4079,2,2,2.5064,2,2.2836
1440,4.308,7.5461,7.1638,2,2,2,2,2
11186,7.6428,8.5801,8.624,3.0304,3.0462,4.9888,3.9726,3.7609
1901,8.586,9.6754,9.6034,5.1407,5.0799,4.5959,4.1292,4.4179
1901,8.586,9.6754,9.6034,5.1407,5.0799,4.5959,4.1292,4.4179
23452,9.7457,11.2591,11.2019,6.2066,6.2759,6.1383,6.0852,5.9182
147727,7.1751,6.9494,6.8846,2,2.6159,3.3055,2,2
388559,8.9069,6.7279,7.1395,11.9659,12.0026,12.2174,12.2371,12.2188
59,11.17,14.0828,14.0586,8.5831,8.2696,8.9998,8.9987,9.0056
27443,7.1663,4.4321,4.6105,9.0654,8.9104,10.1507,10.1555,10.2714
595097,2.2864,2,2.379,5.5786,5.8659,7.2718,7.3272,7.5155
339483,5.5556,7.0031,7.2231,2,2,2,2,2
931,9.8551,8.2978,8.2948,5.0068,5.4749,3.9794,3.5968,3.8506
10142,9.8205,8.735,8.7258,13.8988,13.8794,13.6188,13.6094,13.6279
4242,7.6803,8.4458,8.2837,4.2957,3.0462,3.0365,3.4853,3.8506
254228,6.5208,7.2892,7.1997,2,2,2,3.2326,2.9021
375248,6.1083,5.9413,5.9183,11.6305,11.6065,9.4414,9.5263,9.5362
2528,2.2864,2.3708,2,8.0135,7.9964,3.8168,3.8874,4.0902
57475,7.3249,5.5301,5.2798,9.7359,9.5863,10.9637,10.9599,11.0051
111,7.7931,9.588,9.6211,3.8506,4.8327,4.4919,4.3362,4.991
28785,8.9765,4.4321,4.2944,2.3342,2.3406,2,2,2
400657,6.927,6.0474,6.9421,2,2,2,2,2
28942,6.6143,8.5443,8.5098,3.0304,3.2212,3.0365,3.5968,4.2303
